Index,blue,green,red,nir08,swir16,swir22,image_date,days_offset
2013,,,,,,,,
2026,8926.0,10059.0,10242.0,13907.5,12452.5,11144.5,2012-04-10T07:44:00.405532Z,7.0
2028,9068.5,9660.0,9821.0,13982.5,11865.5,9433.0,2012-04-17T07:51:00.390066Z,0.0
2029,9907.0,10468.0,11366.0,14377.0,16143.0,12851.5,2012-04-17T07:50:36.439087Z,0.0
2027,8179.0,9099.0,8690.0,17367.5,12718.0,9630.0,2012-04-10T07:44:00.405532Z,7.0
2019,8676.0,9668.0,9554.5,15303.0,13808.0,10645.0,2012-04-22T08:09:17.892634Z,9.0
2033,8609.0,9493.5,10137.5,12180.0,8969.0,8288.0,2012-04-01T07:51:51.048775Z,16.0
2023,8951.5,9879.0,10199.5,14475.5,14173.5,11759.5,2012-04-15T08:01:45.877038Z,2.0
2024,9117.5,9985.0,10464.0,14293.0,13432.0,10955.5,2012-05-26T07:56:05.152920Z,39.0
2036,8056.5,8964.0,8889.5,14200.5,12992.0,10398.0,2012-04-10T07:44:48.306312Z,7.0
2037,9054.0,9928.5,9125.0,8021.5,7596.0,7502.0,2012-04-22T08:09:41.843225Z,4.0
2035,8807.0,9649.0,9786.0,14517.5,13738.5,11029.5,2012-04-08T07:56:23.150327Z,9.0
2030,8914.5,9779.0,10418.0,15924.0,14892.5,11449.0,2012-04-08T07:56:23.150327Z,9.0
2034,9517.0,10433.5,10368.5,19828.0,14426.5,10936.0,2012-05-03T07:52:14.945243Z,16.0
2041,10228.0,12109.0,13602.0,19120.0,20879.5,17906.5,2012-04-10T07:43:36.457246Z,8.0
2042,8361.5,9003.0,8794.0,15901.0,12953.5,10054.5,2012-04-10T07:43:36.457246Z,8.0
2048,8930.0,9875.0,10787.0,13692.5,15653.5,13723.0,2012-05-17T08:03:38.118373Z,29.0
2038,8153.0,8714.0,8705.0,11286.0,10408.5,9166.0,2012-05-17T08:03:38.118373Z,29.0
2047,8573.0,9272.0,9061.0,9159.5,8259.0,8099.0,2012-05-17T08:03:38.118373Z,29.0
2051,8980.0,9715.0,10210.0,14768.0,14441.0,11491.5,2012-04-17T07:50:36.439087Z,2.0
2040,8707.0,9454.0,9423.0,14580.5,14379.0,11161.0,2012-04-08T07:55:59.201986Z,10.0
2046,8613.5,9536.0,10385.0,14036.0,15968.0,12425.0,2012-05-17T08:03:38.118373Z,29.0
2039,8819.5,9579.0,9569.5,13855.0,13813.0,11123.5,2012-04-08T07:56:23.150327Z,10.0
2025,,,,,,,,
2031,9173.0,9659.5,9861.0,13708.0,12840.5,11038.0,2012-05-03T07:51:27.044782Z,16.0
2032,9191.0,9815.0,9969.0,13832.0,12290.0,10661.0,2012-05-10T07:57:46.982454Z,23.0
2044,8592.5,9431.5,9954.0,14091.0,15687.0,12281.5,2012-05-17T08:03:14.174055Z,29.0
2057,,,,,,,,
2060,,,,,,,,
2052,,,,,,,,
2050,9295.5,10163.0,10524.5,14277.5,13356.0,11140.0,2012-05-03T07:51:50.994423Z,15.0
2053,9996.5,11062.0,11407.0,15588.0,14760.5,12381.0,2012-05-03T07:51:50.994423Z,14.0
2045,8974.0,9340.5,9138.5,8909.5,8044.5,7830.5,2012-05-10T07:57:23.035769Z,22.0
2058,9126.0,9895.5,9963.5,15545.5,14055.5,11193.5,2012-04-17T07:51:24.342244Z,6.0
2059,8514.5,9076.5,8698.5,16579.0,11939.0,9361.5,2012-04-26T07:45:29.598613Z,3.0
2055,9275.5,10722.0,11420.0,14694.0,13029.5,11280.0,2012-04-11T08:29:15.813109Z,8.0
2043,9380.0,10074.0,10564.0,12306.0,14117.0,12185.0,2012-05-03T07:51:03.096624Z,15.0
2064,8813.0,9961.5,9812.5,15544.5,11148.0,9020.5,2012-03-12T08:16:57.697281Z,42.0
2066,9073.0,9921.0,10037.0,12872.0,12111.5,10357.5,2012-04-22T08:09:41.843225Z,2.0
2062,9703.0,10350.0,10783.0,13767.0,14136.0,11710.0,2012-05-10T07:57:46.982454Z,17.0
2049,,,,,,,,
2056,9314.0,10096.0,9892.5,14501.0,10613.0,9167.0,2012-04-26T07:45:05.647592Z,6.0
2054,9137.0,9860.0,9849.0,11129.5,10674.5,9447.0,2012-05-03T07:51:50.994423Z,14.0
2067,8910.0,9740.0,10437.5,14182.5,15387.0,12946.0,2012-04-17T07:49:48.541363Z,7.0
2072,8892.5,9678.5,9440.0,15509.5,13376.0,10173.0,2012-04-26T07:45:29.598613Z,2.0
2068,9333.5,10109.5,10890.0,14173.5,17476.0,13934.0,2012-05-10T07:56:35.146558Z,16.0
2069,9533.0,10308.0,10705.5,14335.5,13344.0,10851.5,2012-05-10T07:56:35.146558Z,16.0
2070,9047.5,9987.0,10242.5,13909.0,12085.0,9869.5,2012-05-17T08:02:50.231119Z,23.0
2076,9054.0,9928.5,9125.0,8021.5,7596.0,7502.0,2012-04-22T08:09:41.843225Z,3.0
2073,8613.5,9536.0,10385.0,14036.0,15968.0,12425.0,2012-05-17T08:03:38.118373Z,23.0
2074,9876.0,11275.5,12390.0,15867.5,11398.5,9557.0,2012-04-24T07:57:47.818916Z,0.0
2079,8734.5,9386.0,9173.5,14559.5,12046.0,9666.0,2012-04-26T07:44:41.697780Z,1.0
2081,8880.0,9592.0,10361.0,12200.0,15494.0,13438.5,2012-05-17T08:03:38.118373Z,22.0
2063,9370.5,10606.0,10031.0,9945.5,8574.5,8114.0,2012-05-08T08:10:06.177436Z,15.0
2078,8860.0,9697.0,10137.0,16034.0,15151.0,11933.0,2012-04-17T07:49:24.594685Z,8.0
2083,8322.5,8890.0,8459.0,17696.0,11417.5,8912.0,2012-04-26T07:45:29.598613Z,0.0
2080,7936.5,8555.5,8131.0,18741.5,11637.0,8864.0,2012-04-19T07:38:17.955019Z,6.0
2065,8628.0,9333.0,9427.0,14547.0,13289.0,10714.0,2012-03-26T08:29:21.035351Z,28.0
2086,9039.0,10037.0,10873.0,13788.5,12994.5,10715.5,2012-04-24T07:57:47.818916Z,2.0
2088,8997.0,9911.0,9806.5,16123.5,13905.0,11123.0,2012-04-26T07:45:29.598613Z,1.0
2089,8317.0,8523.0,8202.0,12153.0,8888.0,7983.0,2012-04-26T07:45:29.598613Z,2.0
2090,8762.0,9743.0,9020.0,8176.0,7717.0,7565.0,2012-04-18T08:34:17.273207Z,11.0
2071,8627.0,9263.0,8829.5,17901.0,12442.0,9415.5,2012-04-19T07:38:17.955019Z,5.0
2085,9339.0,10538.0,11840.0,11945.0,7738.0,7699.0,2012-04-24T07:57:47.818916Z,2.0
2077,8729.0,9585.5,9774.5,13757.5,11804.0,9706.0,2012-05-03T07:50:15.204184Z,8.0
2093,8118.0,8532.0,8341.0,12976.0,9725.0,8347.0,2012-03-19T08:23:34.100277Z,43.0
2061,9580.5,9844.5,9684.5,9486.5,8160.0,7763.0,2012-05-10T07:57:23.035769Z,17.0
2082,9759.0,10904.0,11856.0,15486.5,17514.0,14048.0,2012-03-03T08:23:33.121231Z,53.0
2084,8226.0,9135.0,9015.0,16244.0,12241.0,9857.0,2012-04-10T07:45:12.258802Z,16.0
2096,,,,,,,,
2100,9374.0,10061.5,10287.0,15457.5,13031.0,10953.5,2012-05-08T08:10:06.177436Z,6.0
2097,9609.0,10174.0,9939.0,11643.0,9543.0,8451.0,2012-05-08T08:10:06.177436Z,6.0
2087,7860.5,8189.0,8049.0,15437.5,10624.5,9098.0,2012-05-08T08:11:41.978982Z,12.0
2075,9191.0,9815.0,9969.0,13832.0,12290.0,10661.0,2012-05-10T07:57:46.982454Z,16.0
2099,9327.0,10038.5,10784.0,13229.0,15833.0,13190.0,2012-05-03T07:51:03.096624Z,1.0
2095,9200.0,9773.0,10013.0,14798.0,13801.0,11238.0,2012-05-10T07:56:59.090470Z,9.0
2091,9201.0,9689.0,9820.5,13502.5,13952.5,11295.0,2012-05-10T07:56:59.090470Z,10.0
2102,9132.5,9662.5,10089.0,13643.0,14803.5,12086.0,2012-05-03T07:50:15.204184Z,0.0
2103,9380.0,10074.0,10564.0,12306.0,14117.0,12185.0,2012-05-03T07:51:03.096624Z,0.0
2101,9040.5,9866.0,9992.5,14296.5,13920.5,11004.5,2012-05-03T07:51:03.096624Z,1.0
2115,9609.0,10174.0,9939.0,11643.0,9543.0,8451.0,2012-05-08T08:10:06.177436Z,0.0
2105,9760.0,10313.5,10849.5,13525.0,13883.0,11694.5,2012-05-10T07:57:23.035769Z,7.0
2108,8974.0,9340.5,9138.5,8909.5,8044.5,7830.5,2012-05-10T07:57:23.035769Z,6.0
2107,8592.5,9431.5,9954.0,14091.0,15687.0,12281.5,2012-05-17T08:03:14.174055Z,13.0
2104,8427.5,9164.0,9250.5,14074.0,12550.5,10714.0,2012-05-17T08:03:38.118373Z,14.0
2092,9019.0,9662.0,9916.0,13983.0,14048.0,11167.0,2012-05-12T07:45:27.635707Z,12.0
2106,8571.5,9269.0,9345.5,13551.0,12862.0,10650.0,2012-05-17T08:03:38.118373Z,14.0
2109,8613.5,9536.0,10385.0,14036.0,15968.0,12425.0,2012-05-17T08:03:38.118373Z,13.0
2121,8592.5,9431.5,9954.0,14091.0,15687.0,12281.5,2012-05-17T08:03:14.174055Z,9.0
2122,8974.0,9340.5,9138.5,8909.5,8044.5,7830.5,2012-05-10T07:57:23.035769Z,2.0
2110,8153.0,8714.0,8705.0,11286.0,10408.5,9166.0,2012-05-17T08:03:38.118373Z,10.0
2098,9070.0,9655.0,9869.0,13320.5,14096.0,11368.0,2012-05-10T07:56:59.090470Z,8.0
2111,9580.5,9844.5,9684.5,9486.5,8160.0,7763.0,2012-05-10T07:57:23.035769Z,3.0
2123,8613.5,9536.0,10385.0,14036.0,15968.0,12425.0,2012-05-17T08:03:38.118373Z,9.0
2112,9634.0,10490.0,11671.5,15192.0,17932.0,14046.0,2012-05-10T07:56:59.090470Z,3.0
2094,,,,,,,,
2113,8930.0,9875.0,10787.0,13692.5,15653.5,13723.0,2012-05-17T08:03:38.118373Z,10.0
2130,9609.0,10174.0,9939.0,11643.0,9543.0,8451.0,2012-05-08T08:10:06.177436Z,1.0
2118,9047.5,9987.0,10242.5,13909.0,12085.0,9869.5,2012-05-17T08:02:50.231119Z,9.0
2117,9533.0,10308.0,10705.5,14335.5,13344.0,10851.5,2012-05-10T07:56:35.146558Z,2.0
2116,9333.5,10109.5,10890.0,14173.5,17476.0,13934.0,2012-05-10T07:56:35.146558Z,2.0
2120,9593.0,10480.0,11182.0,14371.0,18068.0,14230.0,2012-05-03T07:51:03.096624Z,5.0
2124,8495.0,9058.0,9589.0,12936.5,14420.0,11880.0,2012-05-17T08:03:38.118373Z,9.0
2129,9155.0,9766.5,10243.5,12578.5,13072.0,11607.5,2012-05-10T07:56:59.090470Z,2.0
2136,8427.5,9164.0,9250.5,14074.0,12550.5,10714.0,2012-05-17T08:03:38.118373Z,8.0
2126,9366.5,10125.0,9608.5,10961.0,9509.0,8628.5,2012-05-08T08:10:06.177436Z,0.0
2134,10085.0,11368.5,12919.0,16661.0,18932.5,14917.0,2012-05-10T07:57:23.035769Z,1.0
2125,8631.0,9369.0,9914.0,13306.0,14449.0,11665.5,2012-05-17T08:03:38.118373Z,9.0
2119,8898.5,9833.5,9801.0,16163.5,14189.5,10877.0,2012-04-26T07:45:05.647592Z,12.0
2138,9370.5,10606.0,10031.0,9945.5,8574.5,8114.0,2012-05-08T08:10:06.177436Z,1.0
2135,9566.0,10575.0,11761.0,14343.0,16749.5,14034.0,2012-05-10T07:57:23.035769Z,1.0
2137,9569.5,10369.0,10458.0,14753.5,13600.5,11635.0,2012-05-08T08:10:06.177436Z,1.0
2127,8702.0,9526.0,9374.0,13769.5,10912.5,9404.0,2012-05-06T08:22:25.245178Z,2.0
2131,8625.5,9140.0,9180.0,14443.0,12732.0,10053.0,2012-05-12T07:44:39.744522Z,3.0
2132,8574.5,9488.0,9509.5,15794.0,12881.5,10097.0,2012-05-21T07:39:14.658526Z,12.0
2142,9392.0,10354.0,10104.0,15023.0,13520.0,10647.0,2012-05-08T08:10:06.177436Z,2.0
2143,9228.5,9995.5,9817.0,14394.0,10901.5,9304.5,2012-05-12T07:45:27.635707Z,2.0
2145,8892.5,9692.5,10110.0,13717.5,15414.5,13174.0,2012-05-12T07:45:27.635707Z,2.0
2133,,,,,,,,
2139,9295.5,10163.0,10524.5,14277.5,13356.0,11140.0,2012-05-03T07:51:50.994423Z,6.0
2146,8573.0,9272.0,9061.0,9159.5,8259.0,8099.0,2012-05-17T08:03:38.118373Z,7.0
2148,9760.0,10313.5,10849.5,13525.0,13883.0,11694.5,2012-05-10T07:57:23.035769Z,0.0
2147,8880.0,9592.0,10361.0,12200.0,15494.0,13438.5,2012-05-17T08:03:38.118373Z,7.0
2149,9304.0,9908.5,9925.5,13725.0,13156.0,11043.0,2012-05-08T08:10:06.177436Z,2.0
2150,9913.0,11057.5,11361.0,15216.5,14213.0,12152.5,2012-05-03T07:52:14.945243Z,7.0
2152,9530.0,10498.0,10803.5,15339.0,16297.5,12946.0,2012-05-03T07:51:50.994423Z,7.0
2153,8998.5,9621.0,9486.0,15124.5,11118.5,9555.5,2012-05-13T08:29:56.305255Z,3.0
2154,8835.0,9541.5,9594.0,15103.0,12830.0,10184.5,2012-05-13T08:29:56.305255Z,3.0
2151,9137.0,9860.0,9849.0,11129.5,10674.5,9447.0,2012-05-03T07:51:50.994423Z,7.0
2141,8274.5,8908.0,9085.0,12692.5,11545.0,9863.0,2012-04-11T08:29:15.813109Z,28.0
2114,9985.0,12002.0,13687.5,16640.5,18863.0,16243.0,2012-04-11T08:29:15.813109Z,26.0
2144,9794.0,10643.0,10811.5,13050.0,12730.0,10769.5,2012-04-26T07:45:05.647592Z,14.0
2160,,,,,,,,
2161,9634.0,10490.0,11671.5,15192.0,17932.0,14046.0,2012-05-10T07:56:59.090470Z,4.0
2159,9201.0,9689.0,9820.5,13502.5,13952.5,11295.0,2012-05-10T07:56:59.090470Z,4.0
2162,9486.5,10233.0,10597.5,13542.0,12258.5,10870.0,2012-05-12T07:44:39.744522Z,3.0
2155,9447.0,10343.5,10623.0,15022.5,15573.0,12524.0,2012-05-08T08:09:42.230435Z,3.0
2158,8611.0,9635.0,9111.0,8292.0,7761.0,7725.0,2012-05-11T08:41:03.886382Z,2.0
2157,9517.0,10433.5,10368.5,19828.0,14426.5,10936.0,2012-05-03T07:52:14.945243Z,9.0
2140,,,,,,,,
2128,8655.0,9521.5,9681.5,9832.0,9317.5,8937.5,2012-06-04T07:52:05.035124Z,27.0
2166,9325.0,10027.5,10410.5,14149.5,14705.0,12465.5,2012-05-13T08:29:56.305255Z,2.0
2163,9291.5,10071.0,10406.0,13905.5,14143.5,12222.5,2012-05-12T07:44:39.744522Z,3.0
2176,9154.5,10042.5,10295.5,12925.5,13525.0,11586.0,2012-05-12T07:44:39.744522Z,6.0
2165,8592.5,9431.5,9954.0,14091.0,15687.0,12281.5,2012-05-17T08:03:14.174055Z,2.0
2156,8495.5,9521.5,9637.5,17723.0,12512.5,9965.0,2012-04-03T07:38:40.897251Z,16.0
2175,7897.5,8471.0,8135.0,14582.0,10244.0,8459.0,2012-05-24T08:11:40.924008Z,7.0
2167,9200.0,9773.0,10013.0,14798.0,13801.0,11238.0,2012-05-10T07:56:59.090470Z,5.0
2171,9374.0,10061.5,10287.0,15457.5,13031.0,10953.5,2012-05-08T08:10:06.177436Z,8.0
2173,11152.5,12153.5,12477.0,15431.5,15044.0,13460.0,2012-05-13T08:29:56.305255Z,3.0
2174,8175.0,8944.0,9457.5,13903.0,13797.0,10933.0,2012-05-19T07:50:26.600975Z,2.0
2169,9070.0,9655.0,9869.0,13320.5,14096.0,11368.0,2012-05-10T07:56:59.090470Z,6.0
2182,9580.5,9844.5,9684.5,9486.5,8160.0,7763.0,2012-05-10T07:57:23.035769Z,11.0
2184,8153.0,8714.0,8705.0,11286.0,10408.5,9166.0,2012-05-17T08:03:38.118373Z,5.0
2179,8120.0,8693.0,8722.0,13974.5,11691.5,9682.0,2012-06-04T07:51:41.087620Z,14.0
2178,8872.5,9785.0,11284.0,14298.0,15402.0,12477.0,2012-06-04T07:51:41.087620Z,14.0
2164,9380.0,10074.0,10564.0,12306.0,14117.0,12185.0,2012-05-03T07:51:03.096624Z,12.0
2189,9406.0,10066.0,10222.0,13972.5,12541.5,10319.0,2012-05-17T08:02:50.231119Z,5.0
2190,9047.5,9987.0,10242.5,13909.0,12085.0,9869.5,2012-05-17T08:02:50.231119Z,5.0
2168,8838.0,9547.0,9895.0,13869.0,14769.0,12738.0,2012-05-21T07:38:50.713457Z,6.0
2185,7994.0,8487.0,8168.5,13396.5,10236.0,8478.0,2012-07-09T08:24:08.836771Z,48.0
2188,9501.5,10118.0,11175.5,13584.0,17195.5,14379.0,2012-05-26T07:56:29.093107Z,4.0
2195,8930.0,9875.0,10787.0,13692.5,15653.5,13723.0,2012-05-17T08:03:38.118373Z,5.0
2193,9293.0,10326.0,11295.0,14343.0,18616.0,14808.0,2012-05-19T07:51:14.487550Z,3.0
2194,8613.5,9536.0,10385.0,14036.0,15968.0,12425.0,2012-05-17T08:03:38.118373Z,5.0
2180,8401.0,9284.0,10093.0,14614.0,15197.0,11614.0,2012-06-04T07:51:41.087620Z,14.0
2199,7990.0,8680.5,9082.0,12194.0,11660.0,9890.0,2012-07-09T08:24:08.836771Z,48.0
2196,8708.5,9389.0,9942.5,12979.5,13526.0,11578.0,2012-05-17T08:04:02.064043Z,5.0
2201,8622.5,9417.0,9716.5,14291.5,12724.0,10912.5,2012-05-19T07:50:26.600975Z,4.0
2203,9945.0,10694.0,11259.0,14203.0,15062.0,12002.5,2012-05-10T07:58:10.930485Z,13.0
2197,9421.0,10222.5,10390.0,9699.5,8696.0,8217.5,2012-05-10T07:58:10.930485Z,12.0
2204,8712.0,9420.0,9602.0,13324.0,12893.5,10827.0,2012-05-19T07:51:38.433018Z,4.0
2206,8572.0,9335.5,9146.5,15806.0,13178.0,10518.0,2012-05-24T08:11:40.924008Z,1.0
2208,9074.0,9557.0,9492.0,11087.5,10708.0,9544.0,2012-05-10T07:58:10.930485Z,14.0
2200,,,,,,,,
2205,9191.0,9815.0,9969.0,13832.0,12290.0,10661.0,2012-05-10T07:57:46.982454Z,13.0
2207,8685.5,9187.0,9075.5,13271.0,11663.5,9491.0,2012-05-12T07:45:27.635707Z,12.0
2209,9019.0,9662.0,9916.0,13983.0,14048.0,11167.0,2012-05-12T07:45:27.635707Z,12.0
2211,9709.0,10638.5,11021.5,13827.5,13021.0,11106.0,2012-05-10T07:58:10.930485Z,14.0
2191,8640.5,9094.0,8795.5,16053.5,12069.5,9583.5,2012-05-12T07:45:03.689477Z,10.0
2210,8795.0,9789.0,9676.5,9367.5,8872.0,8254.5,2012-06-02T08:04:05.782222Z,9.0
2212,7821.0,8158.5,7992.0,9146.0,9032.0,8114.5,2012-07-02T08:17:50.834242Z,39.0
2213,8768.5,9542.0,9219.5,19807.5,13820.0,10656.5,2012-05-08T08:11:41.978982Z,16.0
2217,8374.0,8972.0,9216.0,10544.0,9963.0,8933.0,2012-05-17T08:04:26.011007Z,8.0
2216,8586.5,9438.0,9543.0,12051.5,12465.0,10720.5,2012-05-17T08:04:26.011007Z,8.0
2218,8702.0,9526.0,9374.0,13769.5,10912.5,9404.0,2012-05-06T08:22:25.245178Z,19.0
2223,9288.5,9884.5,10806.5,12999.0,16038.5,12941.5,2012-05-26T07:56:53.034842Z,2.0
2222,9099.0,9643.0,10397.0,12670.0,15306.0,12330.5,2012-05-26T07:56:53.034842Z,2.0
2225,9929.0,10867.0,12719.5,15992.0,18885.0,14808.5,2012-05-26T07:56:53.034842Z,2.0
2227,9019.0,9662.0,9916.0,13983.0,14048.0,11167.0,2012-05-12T07:45:27.635707Z,17.0
2221,8611.0,9635.0,9111.0,8292.0,7761.0,7725.0,2012-05-11T08:41:03.886382Z,16.0
2224,8346.0,8856.5,8804.0,8303.0,7922.0,7676.0,2012-06-02T08:03:17.891673Z,5.0
2226,8459.0,8869.0,9073.5,10633.5,10258.5,9185.0,2012-06-02T08:03:17.891673Z,4.0
2230,8955.0,9824.0,11052.0,13889.5,16857.0,13120.0,2012-06-02T08:03:17.891673Z,4.0
2232,,,,,,,,
2229,8926.0,9697.0,10872.5,13940.0,16870.0,12889.0,2012-06-02T08:02:53.948573Z,4.0
2228,8831.5,9564.0,10482.0,12102.0,15665.5,12623.0,2012-06-11T07:57:06.131169Z,13.0
2235,8728.0,9339.0,9982.5,13354.5,14822.0,11865.0,2012-06-02T08:02:30.007042Z,3.0
2236,9215.5,9320.5,9126.0,10874.0,10056.0,8835.0,2012-05-28T07:44:52.674144Z,2.0
2233,8945.5,9652.0,10459.0,13984.5,14268.0,11882.5,2012-06-11T07:56:42.186300Z,13.0
2234,9609.0,10174.0,9939.0,11643.0,9543.0,8451.0,2012-05-08T08:10:06.177436Z,22.0
2237,8574.0,9214.0,9755.0,12381.0,15448.0,12070.0,2012-05-19T07:51:38.433018Z,11.0
2239,8576.5,9445.0,9266.5,17955.0,12606.0,9989.0,2012-05-21T07:39:14.658526Z,9.0
2241,9396.5,10302.0,10634.0,13977.0,14787.0,12236.0,2012-05-08T08:09:42.230435Z,23.0
2242,8795.0,9789.0,9676.5,9367.5,8872.0,8254.5,2012-06-02T08:04:05.782222Z,2.0
2244,9325.0,10027.5,10410.5,14149.5,14705.0,12465.5,2012-05-13T08:29:56.305255Z,18.0
2246,9609.0,10174.0,9939.0,11643.0,9543.0,8451.0,2012-05-08T08:10:06.177436Z,24.0
2247,8988.5,9907.0,10526.5,11878.5,12230.0,10637.0,2012-06-16T08:16:05.498638Z,15.0
2215,,,,,,,,
2192,,,,,,,,
2181,,,,,,,,
2219,,,,,,,,
2220,,,,,,,,
2170,10499.5,12375.0,13776.5,19223.0,21248.5,17630.5,2012-05-12T07:44:15.801069Z,4.0
2172,,,,,,,,
2186,8706.0,9630.0,10703.0,13297.5,15356.0,13524.0,2012-05-19T07:50:26.600975Z,3.0
2214,8322.5,8890.0,8459.0,17696.0,11417.5,8912.0,2012-04-26T07:45:29.598613Z,29.0
2187,8602.0,9361.0,9479.5,13878.0,11359.0,9916.0,2012-05-19T07:50:26.600975Z,3.0
2202,8322.5,8890.0,8459.0,17696.0,11417.5,8912.0,2012-04-26T07:45:29.598613Z,27.0
2250,8778.0,9409.5,9650.0,10034.0,8506.5,8076.0,2012-06-02T08:02:53.948573Z,2.0
2249,9030.5,9669.0,9348.5,11496.5,10689.5,9297.5,2012-06-16T08:16:05.498638Z,15.0
2252,9118.0,9881.0,10972.0,13431.0,16899.0,13997.0,2012-06-02T08:02:30.007042Z,3.0
2253,9024.0,9887.0,10300.0,13653.0,12922.5,10740.5,2012-06-02T08:02:30.007042Z,3.0
2245,11152.5,12153.5,12477.0,15431.5,15044.0,13460.0,2012-05-13T08:29:56.305255Z,18.0
2238,9097.0,9889.5,10614.0,12668.5,14702.0,12181.0,2012-06-02T08:03:17.891673Z,3.0
2177,,,,,,,,
2254,8812.5,9574.0,9829.0,13393.5,11297.0,9412.0,2012-06-02T08:02:30.007042Z,3.0
2243,9105.5,9939.0,10164.0,15610.0,14051.0,11446.5,2012-07-24T07:39:27.687481Z,12.0
2198,9062.0,9575.5,9411.5,12910.5,11541.5,9392.5,2012-06-16T08:17:17.347998Z,25.0
2231,9145.5,10199.0,11289.5,13516.0,16056.5,13502.5,2012-06-02T08:03:17.891673Z,4.0
2240,8870.0,9633.0,10383.0,13836.0,15441.5,12137.5,2012-05-26T07:56:29.093107Z,5.0
2248,9323.0,9920.0,10706.0,14237.0,14920.5,11952.0,2012-05-28T07:44:52.674144Z,4.0
2255,8383.0,8736.5,9107.5,10296.0,11484.0,10383.0,2012-06-11T07:56:42.186300Z,6.0
2251,,,,,,,,
2183,8334.0,8861.0,8818.0,11727.0,10959.5,9330.0,2012-07-09T08:24:08.836771Z,49.0
2259,9006.5,9922.0,11037.0,13501.5,16228.0,13314.5,2012-06-11T07:56:42.186300Z,6.0
2257,9293.0,10326.0,11295.0,14343.0,18616.0,14808.0,2012-05-19T07:51:14.487550Z,17.0
2263,9831.0,11392.0,13599.0,16638.0,19826.0,16146.0,2012-06-11T07:57:06.131169Z,5.0
2262,8688.0,9459.0,9813.5,10710.5,11613.0,10128.0,2012-06-11T07:57:06.131169Z,5.0
2258,,,,,,,,
2261,8915.5,9823.0,9844.0,14551.0,13442.5,10135.5,2012-06-06T07:38:53.781558Z,0.0
2265,8740.0,9406.5,10199.0,12939.0,15040.5,12382.0,2012-06-02T08:03:41.836118Z,4.0
2266,9046.0,9924.0,10657.5,12548.0,14590.5,12144.5,2012-06-02T08:03:41.836118Z,4.0
2270,9301.0,10255.0,10227.0,12983.0,10831.0,9593.0,2012-06-06T07:38:53.781558Z,1.0
2260,9009.5,9924.0,10648.0,13838.0,15325.0,12828.5,2012-05-19T07:50:02.659798Z,18.0
2269,8835.0,9541.5,9594.0,15103.0,12830.0,10184.5,2012-05-13T08:29:56.305255Z,24.0
2268,8998.5,9621.0,9486.0,15124.5,11118.5,9555.5,2012-05-13T08:29:56.305255Z,24.0
2272,9217.0,10392.0,10884.0,16929.0,15100.0,12244.0,2012-09-26T07:40:08.551903Z,14.0
2267,8886.5,9687.0,10028.0,14879.5,13902.0,11704.0,2012-08-09T07:39:39.090023Z,1.0
2285,8740.0,9406.5,10199.0,12939.0,15040.5,12382.0,2012-06-02T08:03:41.836118Z,10.0
2273,,,,,,,,
2264,9452.0,10596.0,12082.5,14844.0,17652.5,14561.5,2012-05-19T07:51:14.487550Z,18.0
2274,8892.5,9692.5,10110.0,13717.5,15414.5,13174.0,2012-05-12T07:45:27.635707Z,26.0
2271,9494.0,10037.0,9734.0,13117.0,10608.5,9314.0,2012-06-29T07:44:06.591338Z,22.0
2276,9405.5,10112.5,10952.5,13308.0,13954.5,11821.5,2012-06-11T07:57:06.131169Z,4.0
2281,9405.5,10112.5,10952.5,13308.0,13954.5,11821.5,2012-06-11T07:57:06.131169Z,0.0
2256,8627.5,9372.5,9810.0,13914.5,14030.5,11653.5,2012-05-21T07:39:14.658526Z,15.0
2275,8655.0,9189.0,9671.0,13577.0,12710.0,10519.0,2012-06-02T08:03:17.891673Z,5.0
2278,8814.0,9539.0,10139.0,12868.5,14458.0,11762.5,2012-06-02T08:03:17.891673Z,5.0
2277,9671.0,10476.5,11369.0,13724.0,16607.5,13593.5,2011-08-30T07:43:44.088874Z,5.0
2280,9026.0,9917.0,11044.0,13179.0,16923.0,13649.0,2012-06-11T07:56:42.186300Z,0.0
2284,9105.0,9783.5,10577.5,12260.5,15834.5,13403.5,2012-06-02T08:03:17.891673Z,10.0
2279,9081.0,9596.5,10243.0,13152.0,15000.0,12587.0,2012-06-11T07:56:42.186300Z,0.0
2283,8334.0,8861.0,8818.0,11727.0,10959.5,9330.0,2012-07-09T08:24:08.836771Z,28.0
2286,8669.0,9543.0,9909.5,11938.5,12674.0,10634.5,2012-06-02T08:04:05.782222Z,10.0
2282,8318.0,9345.0,9044.0,17850.5,14308.0,10543.5,2012-06-04T07:52:05.035124Z,7.0
2289,8060.0,8641.5,8697.0,11919.0,10433.0,9159.0,2012-06-04T07:52:05.035124Z,8.0
2291,8945.5,9652.0,10459.0,13984.5,14268.0,11882.5,2012-06-11T07:56:42.186300Z,1.0
2290,7990.0,8680.5,9082.0,12194.0,11660.0,9890.0,2012-07-09T08:24:08.836771Z,27.0
2296,9046.0,9924.0,10657.5,12548.0,14590.5,12144.5,2012-06-02T08:03:41.836118Z,11.0
2295,8831.5,9564.0,10482.0,12102.0,15665.5,12623.0,2012-06-11T07:57:06.131169Z,2.0
2294,8892.5,9549.5,10004.0,12797.0,14493.0,12216.0,2012-06-11T07:56:42.186300Z,2.0
