Latitude,Longitude,Sample Date,Total Alkalinity,Electrical Conductance,Dissolved Reactive Phosphorus,blue,green,red,nir08,swir16,swir22,image_date,days_offset,pet,ppt,tmax,tmin,q
-33.980556,21.653333,2012-08-07,149.452,1098.0,10.0,9813.0,10673.0,10938.0,14339.0,14410.5,12157.0,2012-08-03T08:18:14.549885Z,4.0,176.5,42.900000000000006,19.59,6.16,2.1
-33.980556,21.653333,2012-09-05,169.407,1265.48,10.0,9027.0,10164.0,10676.5,13164.0,13304.5,11813.0,2012-09-04T08:18:36.539642Z,1.0,176.5,11.3,20.75,7.5699997,0.6000000000000001
-33.980556,21.653333,2012-10-03,214.125,1265.48,10.0,8906.0,9730.0,10201.5,13138.0,12492.0,10852.5,2012-09-20T08:18:44.368068Z,13.0,176.5,56.5,22.17,11.07,2.8000000000000003
-33.980556,21.653333,2012-11-06,155.739,1265.48,10.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,176.5,17.8,25.47,12.95,0.9
-33.980556,21.653333,2012-12-03,135.181,1265.48,10.0,10290.5,11407.0,11562.0,19622.5,15983.0,12308.5,2012-12-25T08:19:24.652323Z,22.0,176.5,12.9,27.789999,15.48,0.6000000000000001
-33.980556,21.653333,2013-01-29,170.181,1265.48,10.0,9121.0,10266.0,10432.0,16435.5,14805.0,11804.5,2013-01-26T08:19:27.639574Z,3.0,164.6,22.700000000000003,28.869999,16.13,1.1
-33.980556,21.653333,2013-02-28,165.007,1265.48,10.0,9025.0,10023.0,10140.5,16251.0,14499.0,11432.0,2013-02-27T08:19:23.940800Z,1.0,164.6,32.2,28.66,16.23,1.6
-33.980556,21.653333,2013-03-10,189.767,1265.48,47.0,9038.0,10028.0,10371.5,15738.0,14466.0,11407.5,2013-03-15T08:19:23.391240Z,5.0,164.6,12.9,28.68,15.04,0.6000000000000001
-33.980556,21.653333,2013-03-19,180.445,1265.48,10.0,8360.5,9519.0,9691.0,16163.5,14142.0,11301.5,2013-03-21T08:26:46.544048Z,2.0,164.6,12.9,28.68,15.04,0.6000000000000001
-33.980556,21.653333,2013-05-15,204.753,1265.48,17.0,8670.0,9570.0,9974.0,14635.0,14161.5,11485.0,2013-05-18T08:19:07.799787Z,3.0,164.6,15.6,23.75,9.71,0.8
-33.980556,21.653333,2013-06-12,208.261,1265.48,10.0,8670.0,9570.0,9974.0,14635.0,14161.5,11485.0,2013-05-18T08:19:07.799787Z,25.0,164.6,28.8,20.38,5.83,1.4
-33.980556,21.653333,2013-07-18,250.597,1265.48,10.0,7579.5,8881.5,9150.0,12622.0,11680.0,9960.0,2013-07-13T08:25:14.926163Z,5.0,162.6,19.8,21.23,7.2,1.0
-33.980556,21.653333,2013-08-14,83.4,1265.48,10.0,8580.5,9640.5,10023.0,14948.0,14253.0,11429.5,2013-07-29T08:25:15.379496Z,16.0,162.6,53.900000000000006,19.939999,6.23,2.7
-33.980556,21.653333,2013-09-11,196.989,1265.48,10.0,8483.5,9591.0,10041.0,14475.0,13821.0,11264.0,2013-08-30T08:25:18.665816Z,12.0,162.6,10.7,20.31,7.02,0.5
-33.980556,21.653333,2013-10-08,242.269,1265.48,10.0,8994.5,10031.0,10384.0,15268.5,14209.0,11510.0,2013-10-09T08:19:11.980736Z,1.0,162.6,63.900000000000006,23.1,11.33,3.2
-34.092222,21.295278,2011-08-17,10.602,363.0,10.0,8713.5,9785.0,9608.5,18972.0,14929.5,11626.0,2011-08-17T08:16:40.051719Z,0.0,181.40001,51.900000000000006,20.83,5.67,2.6
-33.980556,21.653333,2013-12-05,292.609,1265.48,10.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,162.6,10.0,27.47,15.19,0.5
-33.980556,21.653333,2014-01-07,160.599,1265.48,10.0,9460.0,11173.5,12222.0,13460.5,13368.5,12194.5,2014-01-21T08:24:00.172371Z,14.0,58.0,55.6,29.119999,17.07,2.8000000000000003
-33.980556,21.653333,2014-02-18,246.242,1265.48,18.0,8889.0,10461.5,10967.0,15835.0,15035.0,12270.0,2014-02-22T08:23:37.961089Z,4.0,161.40001,15.7,29.029999,17.47,0.8
-33.980556,21.653333,2014-03-11,244.01,1265.48,10.0,8727.5,10438.5,10679.5,16060.5,14932.5,12203.0,2014-03-10T08:23:48.953918Z,1.0,161.40001,30.1,26.21,14.549999,1.5
-33.980556,21.653333,2014-04-10,277.346,1265.48,43.0,8753.5,10277.5,10521.0,15841.0,14401.0,11927.5,2014-04-11T08:22:55.624643Z,1.0,161.40001,60.5,25.779999,12.05,3.0
-33.980556,21.653333,2014-05-13,222.636,1265.48,20.0,8683.5,10205.5,10442.0,15122.5,13264.0,11530.0,2014-05-13T08:22:26.100448Z,0.0,161.40001,21.1,23.619999,10.36,1.1
-33.980556,21.653333,2014-06-10,211.254,1265.48,20.0,8894.5,10343.5,10776.0,15143.5,14243.5,12006.5,2014-06-14T08:22:34.139454Z,4.0,161.40001,27.200000000000003,21.33,6.33,1.4
-33.980556,21.653333,2014-07-08,248.288,1265.48,20.0,8261.5,9834.5,10074.0,14827.0,13079.0,10938.0,2014-06-30T08:22:37.222896Z,8.0,161.40001,14.5,20.619999,6.24,0.7000000000000001
-33.980556,21.653333,2014-08-21,143.943,1265.48,20.0,8894.0,10408.0,10978.0,15482.0,14910.0,12468.0,2014-08-17T08:23:19.949445Z,4.0,181.3,21.0,21.4,7.93,1.1
-33.980556,21.653333,2014-09-11,250.8,1265.48,20.0,8919.5,10612.0,10996.0,15647.5,14975.5,12566.0,2014-09-02T08:23:22.257396Z,9.0,181.3,28.3,23.119999,9.08,1.4
-33.980556,21.653333,2014-10-14,207.848,540.0,20.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,181.3,4.800000000000001,25.26,11.78,0.2
-33.980556,21.653333,2014-11-11,163.124,540.0,41.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,181.3,53.1,24.46,12.7,2.7
-33.980556,21.653333,2014-12-02,218.003,540.0,20.0,8680.5,10386.0,10544.5,16865.5,15020.5,12040.0,2014-12-07T08:23:00.241419Z,5.0,181.3,13.1,27.5,14.679999,0.7000000000000001
-33.980556,21.653333,2015-01-15,229.284,540.0,20.0,8781.5,10563.5,10700.0,17248.0,15355.0,12428.0,2015-01-08T08:23:18.929186Z,7.0,166.7,15.3,29.72,15.95,0.8
-33.980556,21.653333,2015-02-17,187.422,540.0,20.0,9085.0,10270.0,10597.5,16434.0,15255.5,12627.0,2015-02-17T08:21:59.284860Z,0.0,166.7,12.3,27.849998,14.86,0.6000000000000001
-33.980556,21.653333,2015-03-10,253.356,540.0,21.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,166.7,13.0,28.24,15.48,0.7000000000000001
-33.980556,21.653333,2015-04-14,187.783,540.0,21.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,166.7,31.1,24.68,11.49,1.6
-33.980556,21.653333,2015-05-19,187.924,540.0,20.0,9303.5,10070.5,10611.0,13856.0,14072.0,11957.0,2015-05-24T08:22:43.263742Z,5.0,166.7,17.6,24.15,10.41,0.9
-33.980556,21.653333,2015-08-18,235.603,540.0,21.0,8371.0,9857.0,10047.0,16175.5,13679.5,11002.5,2015-08-20T08:22:36.899825Z,2.0,166.7,25.700000000000003,19.539999,5.81,1.3
-33.980556,21.653333,2015-09-15,160.109,540.0,20.0,8557.0,9449.0,9607.0,12473.5,11474.5,9939.0,2015-09-13T08:23:10.932130Z,2.0,166.7,51.2,22.32,9.429999,2.6
-33.980556,21.653333,2015-10-20,244.8,540.0,20.0,8899.5,10533.0,10604.0,17336.5,14759.0,12298.5,2015-10-23T08:22:56.225119Z,3.0,166.7,17.1,25.18,12.79,0.9
-33.980556,21.653333,2015-11-17,230.206,540.0,20.0,9188.5,10436.0,10666.0,16790.5,14786.0,12244.0,2015-11-16T08:23:59.698342Z,1.0,166.7,44.3,24.859999,12.34,2.2
-33.980556,21.653333,2015-12-09,177.3,540.0,20.0,8766.0,10266.0,10419.5,17133.5,14924.0,12127.0,2015-12-10T08:22:58.418368Z,1.0,166.7,11.1,28.8,15.86,0.6000000000000001
-24.183889,30.823889,2011-08-18,155.049,491.0,34.0,8813.0,9423.0,9618.5,12975.0,12192.0,10273.5,2011-08-21T07:49:08.704769Z,3.0,170.0,19.9,27.16,9.7699995,1.0
-23.281,30.54305556,2011-08-18,121.719,264.3,10.0,9199.0,9691.5,10170.0,12320.0,12838.0,11226.0,2011-08-21T07:48:44.756860Z,3.0,166.7,38.1,26.31,10.01,1.9
-27.671111,27.236944,2011-08-18,276.052,513.0,14.0,8998.5,9605.5,10416.0,12607.0,13309.0,11383.5,2011-09-04T08:02:14.958363Z,17.0,188.3,7.4,22.89,2.1299999,0.4
-27.902778,24.615556,2011-08-18,223.347,1002.0,40.0,8935.0,9975.0,10684.5,13254.5,15336.5,13414.0,2011-08-10T08:08:29.691771Z,8.0,221.90001,1.5,24.439999,3.53,0.1
-28.376944,24.303056,2011-08-18,226.403,1359.0,24.0,9534.0,10384.0,11299.0,13126.5,14884.5,12547.5,2011-08-10T08:08:53.643866Z,8.0,220.8,1.7000000000000002,24.199999,2.97,0.1
-29.658056,25.973333,2011-08-18,311.909,679.0,10.0,9734.0,10561.5,11258.5,12702.5,14776.0,12994.5,2011-08-19T08:03:06.367485Z,1.0,201.6,0.7000000000000001,20.699999,1.17,0.0
-30.534167,24.961944,2011-08-18,359.101,977.0,10.0,9792.0,10591.5,11208.5,12153.0,14200.0,12720.0,2011-08-19T08:03:06.367485Z,1.0,217.8,1.6,18.6,0.45,0.1
-22.225556,29.990556,2011-08-22,34.341,186.4,10.0,8995.0,9497.0,9145.0,8665.0,8012.0,7874.0,2011-08-12T07:54:32.256949Z,10.0,178.2,4.4,27.83,9.79,0.2
-24.282222,28.090278,2011-08-22,27.003,79.6,10.0,9604.0,10409.5,11534.5,14653.0,17843.0,13942.5,2011-08-28T07:55:18.307835Z,6.0,170.3,29.5,25.029999,4.02,1.5
-25.99136,27.84208,2011-08-22,139.339,487.0,194.0,9355.0,10209.0,10932.0,13623.0,16428.0,13199.0,2011-08-12T07:55:44.100518Z,10.0,173.1,11.6,22.67,3.82,0.6000000000000001
-29.380556,30.2775,2011-08-22,26.518,83.0,10.0,8897.5,9491.0,10014.0,12540.5,14857.5,12564.0,2011-08-30T07:44:08.039569Z,8.0,144.1,18.5,21.6,4.47,0.9
-26.861111,28.884722,2011-08-22,180.698,681.0,180.0,9966.0,10884.0,12114.0,14151.0,17742.5,14654.0,2011-08-21T07:49:56.604631Z,1.0,164.90001,21.0,21.01,0.24,1.1
-26.45,28.085833,2011-08-22,138.701,721.0,67.0,10949.0,10709.0,10910.0,11186.0,11926.0,12006.0,2011-08-28T07:55:42.256405Z,6.0,170.6,12.1,22.23,2.53,0.6000000000000001
-30.830556,26.921389,2011-08-23,119.673,251.4,10.0,8694.0,9196.5,9185.0,9619.5,9549.5,8919.0,2011-08-28T07:56:54.109948Z,5.0,190.3,5.1000000000000005,19.15,1.18,0.3
-25.73411,27.21422,2011-08-23,5.0,23.09,10.0,9320.0,10190.0,11568.0,13843.0,16235.5,13811.0,2011-09-04T08:01:51.009524Z,12.0,176.7,13.7,23.6,3.77,0.7000000000000001
-29.380556,30.2775,2011-08-23,35.808,98.9,10.0,8897.5,9491.0,10014.0,12540.5,14857.5,12564.0,2011-08-30T07:44:08.039569Z,7.0,144.1,18.5,21.6,4.47,0.9
-28.141944,26.417778,2011-08-23,275.129,646.0,10.0,8996.5,9950.5,10430.0,14796.0,15041.5,12545.0,2011-09-04T08:02:14.958363Z,12.0,196.40001,2.8000000000000003,22.08,1.56,0.1
-30.679722,26.7125,2011-08-23,115.117,246.9,10.0,9473.0,10062.5,10445.5,9924.0,8807.0,8507.0,2011-08-28T07:56:54.109948Z,5.0,195.0,4.1000000000000005,19.789999,1.1999999,0.2
-33.501667,21.624167,2011-08-23,101.651,474.0,10.0,9011.5,9929.5,9954.5,11846.0,11875.0,9983.5,2011-08-17T08:16:16.093815Z,6.0,193.40001,28.8,19.99,4.48,1.4
-25.57877778,29.12747222,2011-08-23,47.821,320.0,10.0,9330.5,10233.5,11336.5,13550.0,16093.5,13114.0,2011-08-12T07:55:44.100518Z,11.0,172.40001,16.7,25.58,4.5,0.8
-29.161667,23.696389,2011-08-24,98.912,222.4,28.0,9811.5,11550.0,12071.0,8726.0,7700.0,7609.0,2011-08-26T08:08:52.203177Z,2.0,226.6,2.4000000000000004,23.41,3.61,0.1
-34.065833,20.404167,2011-08-24,62.907,671.0,10.0,7800.0,8139.0,8011.0,11688.0,9409.0,8058.0,2011-08-24T08:22:50.020955Z,0.0,194.90001,47.6,21.039999,6.7999997,2.4000000000000004
-23.23572222,27.717,2011-08-24,18.871,73.2,10.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,179.8,10.5,27.289999,6.48,0.5
-28.404444,30.013056,2011-08-24,57.034,196.2,10.0,9192.0,9712.5,10618.0,12531.0,15822.0,12750.5,2011-08-21T07:50:20.556706Z,3.0,165.40001,31.1,23.64,4.44,1.6
-27.38972222,26.46388889,2011-08-24,141.465,708.0,61.0,9533.0,10679.5,11587.5,12531.0,13497.0,12132.0,2011-09-04T08:02:14.958363Z,11.0,197.5,3.9,23.32,2.33,0.2
-27.398611,26.614722,2011-08-24,226.776,765.0,146.0,8990.0,9993.0,10734.5,13482.5,14245.5,12485.5,2011-09-04T08:02:14.958363Z,11.0,195.8,4.4,23.43,2.54,0.2
-27.044444,27.005,2011-08-24,150.527,399.0,10.0,9692.0,11061.0,12945.0,15642.5,20149.0,15460.0,2011-09-04T08:02:14.958363Z,11.0,184.5,8.9,22.56,2.52,0.4
-29.033333,23.983333,2011-08-24,186.659,1077.0,46.0,9738.0,10879.0,11657.0,13288.5,13792.0,12291.5,2011-08-17T08:15:04.228713Z,7.0,221.90001,2.0,23.369999,2.9099998,0.1
-33.818056,19.694722,2011-08-24,9.141,142.5,17.0,8291.0,8848.0,8868.0,11972.0,10429.0,9242.0,2011-08-24T08:22:26.063955Z,0.0,212.1,62.7,19.88,5.79,3.1
-34.075556,20.145556,2011-08-24,40.164,641.0,10.0,8610.0,9552.0,9946.0,15245.0,14244.0,11304.5,2011-08-24T08:22:50.020955Z,0.0,197.40001,51.7,20.22,6.42,2.6
-28.058889,30.373611,2011-08-24,90.741,397.0,78.0,9296.5,10057.5,10705.5,12469.0,14050.5,11817.5,2011-08-21T07:49:56.604631Z,3.0,160.6,40.2,22.83,4.52,2.0
-27.4,26.624722,2011-08-24,287.268,752.0,16.0,9178.0,10203.5,10925.0,13854.0,15255.5,13207.0,2011-09-04T08:02:14.958363Z,11.0,195.8,4.4,23.43,2.54,0.2
-27.01011111,26.69808333,2011-08-25,132.861,715.0,41.0,8623.0,9208.0,9294.5,10792.5,11439.5,10452.5,2011-09-04T08:02:14.958363Z,10.0,189.3,5.6000000000000005,22.67,3.02,0.3
-22.225556,29.990556,2011-08-25,129.8575,843.0,10.0,8995.0,9497.0,9145.0,8665.0,8012.0,7874.0,2011-08-12T07:54:32.256949Z,13.0,178.2,4.4,27.83,9.79,0.2
-22.91028,29.61111,2011-08-25,39.432,97.3,10.0,9286.0,10151.0,10618.0,13335.0,13250.0,11795.5,2011-08-12T07:54:56.203298Z,13.0,163.1,10.8,26.06,7.87,0.5
-24.925278,29.324444,2011-08-25,193.038,382.0,10.0,10907.0,11580.0,12492.0,14963.0,18396.0,15200.0,2011-08-28T07:55:18.307835Z,3.0,177.1,20.5,26.789999,5.22,1.0
-30.398056,30.601944,2011-08-25,44.295,240.0,10.0,8926.0,9608.0,9543.0,15698.5,12468.0,9837.0,2011-08-30T07:44:31.991991Z,5.0,148.3,19.8,22.98,12.099999,1.0
-30.27402,30.69602,2011-08-25,90.081,459.0,10.0,9460.5,10225.0,10312.5,14805.5,13921.5,11473.0,2011-08-30T07:44:31.991991Z,5.0,148.0,16.6,22.83,11.719999,0.8
-26.648056,27.089444,2011-08-25,262.405,657.0,10.0,9457.0,10787.0,12231.0,15866.0,19134.0,15161.0,2011-09-04T08:01:51.009524Z,10.0,179.7,10.9,22.609999,2.6799998,0.5
-26.970278,27.211111,2011-08-25,150.228,682.0,71.0,8087.5,8522.5,8329.5,8393.0,7912.5,7778.0,2011-09-04T08:02:14.958363Z,10.0,181.3,10.0,22.689999,2.6499999,0.5
-26.880278,26.965,2011-08-25,280.008,739.0,185.0,9298.0,10335.0,11493.0,15050.0,17528.0,13965.5,2011-09-04T08:02:14.958363Z,10.0,182.1,8.8,22.609999,2.6799998,0.4
-27.38972222,26.46388889,2011-08-25,175.03,727.0,44.0,9533.0,10679.5,11587.5,12531.0,13497.0,12132.0,2011-09-04T08:02:14.958363Z,10.0,197.5,3.9,23.32,2.33,0.2
-23.763056,27.908611,2014-07-25,10.0,60.8,20.0,8553.0,9015.0,9306.5,11942.0,11915.5,9980.0,2014-07-26T08:05:18.594210Z,1.0,179.0,0.0,24.05,3.58,0.0
-23.763056,27.908611,2014-08-13,10.0,61.1,20.0,8872.5,9188.5,9569.0,11643.5,11673.5,10023.0,2014-08-11T08:05:21.891660Z,2.0,179.0,3.8,27.16,7.3599997,0.2
-26.98472222,26.63227778,2011-08-25,281.881,796.0,84.0,9625.0,10864.0,11976.0,15621.0,17782.0,14257.0,2011-09-04T08:02:14.958363Z,10.0,188.5,5.6000000000000005,22.869999,3.4199998,0.3
-29.028629,24.638389,2011-08-25,204.7095,1201.0,12.0,9123.5,10099.0,10710.0,13151.0,13413.0,11866.0,2011-08-26T08:08:52.203177Z,1.0,218.40001,1.3,23.21,2.69,0.1
-23.763056,27.908611,2014-12-22,10.0,66.5,31.0,8924.0,9854.75,10129.0,14253.5,13797.0,11313.75,,,179.0,176.8,31.179998,18.539999,8.8
-33.897778,20.012778,2011-08-25,25.887,368.0,30.0,8260.0,8595.0,8700.0,12927.0,9670.0,8589.0,2011-08-24T08:22:50.020955Z,1.0,199.8,50.1,20.66,6.0099998,2.5
-29.641944,30.6875,2011-08-26,62.219,321.7,65.0,8749.0,9392.5,9297.5,13659.5,12079.5,9984.0,2011-08-30T07:44:08.039569Z,4.0,148.0,6.6000000000000005,23.5,8.96,0.3
-27.937778,31.209444,2011-08-26,44.282,254.1,10.0,9174.0,9647.5,10028.0,12837.5,14076.5,11867.5,2011-08-30T07:43:44.088874Z,4.0,161.7,35.6,24.109999,8.559999,1.8
-27.671111,27.236944,2011-08-26,204.103,532.0,80.0,8998.5,9605.5,10416.0,12607.0,13309.0,11383.5,2011-09-04T08:02:14.958363Z,9.0,188.3,7.4,22.89,2.1299999,0.4
-27.573056,24.746389,2011-08-26,189.157,647.0,10.0,9236.0,10003.0,10887.0,12928.0,15775.0,14788.0,2011-08-26T08:08:28.251888Z,0.0,215.5,1.4,24.21,3.26,0.1
-23.763056,27.908611,2015-08-19,10.0,62.9,20.0,8418.0,9235.5,10085.5,12373.0,13913.0,11708.5,2015-08-22T08:07:28.417550Z,3.0,190.7,3.8,28.32,7.14,0.2
-23.763056,27.908611,2015-09-09,10.0,68.0,20.0,8874.0,9591.0,10605.0,12969.0,15020.5,12583.0,2015-09-15T08:07:38.362818Z,6.0,190.7,15.2,29.91,12.13,0.8
-28.460833,21.248889,2011-08-26,125.363,436.0,10.0,9752.5,10818.0,10933.0,13365.0,12487.0,10643.0,2011-09-25T08:21:05.751559Z,30.0,249.2,5.800000000000001,24.73,5.17,0.3
-28.760833,17.730278,2011-08-28,137.187,504.0,10.0,8731.0,9660.0,8976.0,7990.0,7640.0,7655.0,2011-09-23T08:33:27.961564Z,26.0,249.8,4.5,25.46,10.38,0.2
-27.169444,29.233889,2011-08-29,123.888,326.8,10.0,10375.5,11403.0,12828.0,15208.0,19998.5,16139.0,2011-08-21T07:49:56.604631Z,8.0,162.0,27.3,20.47,0.29,1.4
-26.73806,27.59194,2011-08-29,134.724,702.0,142.0,9620.0,10032.0,10562.0,12186.5,11970.0,11749.5,2011-08-28T07:56:06.206155Z,1.0,174.5,9.4,22.05,2.44,0.5
-25.127778,27.628889,2011-08-30,187.683,627.0,163.0,9810.0,10915.5,12165.5,15424.0,18619.0,14396.5,2011-09-20T08:01:22.644140Z,21.0,187.5,16.2,25.779999,5.18,0.8
-25.20639,27.558,2011-08-30,142.205,699.0,10.0,9350.5,9741.0,9954.0,12506.5,12634.5,10815.5,2011-09-20T08:01:22.644140Z,21.0,185.90001,12.8,25.529999,4.92,0.6000000000000001
-24.69514,27.40906,2011-08-30,183.573,796.0,129.0,10032.0,10829.0,11342.0,15099.0,13706.0,11623.0,2011-09-20T08:01:22.644140Z,21.0,187.7,14.0,25.47,5.95,0.7000000000000001
-27.00222,28.76528,2011-08-30,190.944,482.0,10.0,9631.0,10728.0,12375.0,14379.0,18087.0,14531.0,2011-08-12T07:56:08.051346Z,18.0,166.1,22.6,21.08,-0.03,1.1
-34.405833,19.600556,2011-08-30,37.607,1034.0,10.0,8340.5,8630.5,8586.0,13811.0,10745.0,8946.5,2011-08-24T08:22:50.020955Z,6.0,174.1,66.2,17.779999,7.24,3.3000000000000003
-27.495556,26.074722,2011-08-30,248.327,764.0,10.0,9675.0,11092.0,12815.0,15303.0,19447.5,15285.0,2011-09-04T08:02:14.958363Z,5.0,200.7,2.4000000000000004,23.1,2.12,0.1
-29.161667,23.696389,2011-08-31,91.061,218.7,10.0,9746.5,11537.0,11931.0,8669.0,7785.0,7806.0,2011-09-02T08:15:01.212078Z,2.0,226.6,2.4000000000000004,23.41,3.61,0.1
-34.329722,18.990278,2011-08-31,6.268,142.8,10.0,8875.0,9327.5,9537.0,12004.5,12194.5,11242.0,2011-08-15T08:29:01.823051Z,16.0,170.40001,86.30000000000001,17.17,7.72,11.2
-25.447222,30.711667,2011-08-31,62.807,136.6,10.0,8781.0,9346.0,9620.0,12577.0,13373.0,11338.0,2011-09-06T07:49:28.631609Z,6.0,160.3,28.3,24.25,6.91,1.4
-29.161667,23.696389,2011-09-01,88.324,229.9,10.0,9746.5,11537.0,11931.0,8669.0,7785.0,7806.0,2011-09-02T08:15:01.212078Z,1.0,226.6,0.0,27.51,6.96,0.0
-27.902778,24.615556,2011-09-02,224.946,1201.0,10.0,9245.0,10250.5,10908.0,13932.5,15662.0,13818.0,2011-08-26T08:08:28.251888Z,7.0,221.90001,0.0,29.76,7.83,0.0
-25.99136,27.84208,2011-09-05,129.383,470.0,194.0,8665.0,9446.0,10027.0,12522.0,13790.5,11928.0,2011-09-04T08:01:51.009524Z,1.0,173.1,0.7000000000000001,28.189999,8.849999,0.0
-26.861111,28.884722,2011-09-05,195.801,686.0,180.0,9862.5,10827.5,12114.0,14324.0,17814.0,15065.0,2011-09-06T07:49:52.580088Z,1.0,164.90001,0.9,26.039999,5.56,0.0
-26.45,28.085833,2011-09-05,156.361,718.0,67.0,10949.0,10709.0,10910.0,11186.0,11926.0,12006.0,2011-08-28T07:55:42.256405Z,8.0,170.6,0.8,27.289999,7.81,0.0
-29.160278,26.573333,2011-09-05,271.508,668.0,10.0,9282.5,10035.0,10826.0,12394.0,14834.0,12839.5,2011-09-04T08:02:38.908496Z,1.0,200.0,0.2,25.97,5.15,0.0
-28.768056,20.720556,2011-09-05,141.06,451.0,10.0,9790.5,10828.5,11387.5,12169.5,13283.5,12254.0,2011-09-09T08:21:09.334157Z,4.0,262.5,0.1,29.15,7.81,0.0
-25.73411,27.21422,2011-09-06,5.0,23.45,10.0,9320.0,10190.0,11568.0,13843.0,16235.5,13811.0,2011-09-04T08:01:51.009524Z,2.0,176.7,0.6000000000000001,28.96,8.639999,0.0
-29.380556,30.2775,2011-09-06,57.243,119.0,11.0,8897.5,9491.0,10014.0,12540.5,14857.5,12564.0,2011-08-30T07:44:08.039569Z,7.0,144.1,4.4,24.619999,8.37,0.2
-27.398611,26.614722,2011-09-06,263.675,823.0,146.0,8990.0,9993.0,10734.5,13482.5,14245.5,12485.5,2011-09-04T08:02:14.958363Z,2.0,195.8,0.2,28.31,7.71,0.0
-27.671111,27.236944,2011-09-06,219.27,557.0,88.0,8998.5,9605.5,10416.0,12607.0,13309.0,11383.5,2011-09-04T08:02:14.958363Z,2.0,188.3,0.3,27.48,7.25,0.0
-28.69485,28.23487,2011-09-06,206.437,426.0,10.0,8727.0,9279.0,9924.0,11991.0,12108.0,10872.0,2011-08-12T07:56:32.003705Z,25.0,165.0,0.6000000000000001,23.58,5.92,0.0
-29.615556,27.065278,2011-09-06,168.716,401.0,51.0,10434.0,11415.5,12169.5,14124.0,15485.0,13408.0,2011-08-28T07:56:54.109948Z,9.0,188.5,0.6000000000000001,24.51,5.52,0.0
-28.883333,27.89,2011-09-06,179.397,367.0,14.0,8914.5,9602.0,10036.0,11639.0,12698.5,11905.5,2011-08-12T07:56:32.003705Z,25.0,170.6,0.6000000000000001,23.9,6.46,0.0
-31.104278,29.399722,2011-09-06,87.239,187.5,10.0,8412.0,8970.0,8951.0,12406.0,11248.0,9570.5,2011-09-06T07:50:40.481056Z,0.0,148.3,6.1000000000000005,24.06,11.4,0.3
-31.396,29.2651,2011-09-06,72.741,157.5,10.0,9290.0,10311.0,10264.5,10337.5,9328.0,8627.0,2011-09-06T07:51:04.433788Z,0.0,149.90001,7.800000000000001,24.22,13.059999,0.4
-31.554722,29.245556,2011-09-06,98.454,255.8,10.0,8608.0,9421.0,9463.5,16232.5,14116.0,10865.0,2011-09-06T07:51:04.433788Z,0.0,142.40001,9.1,23.539999,12.48,0.5
-34.039722,22.133333,2011-09-06,27.992,403.0,10.0,8723.0,9659.5,9760.0,16915.5,14509.0,11954.0,2011-08-17T08:16:40.051719Z,20.0,164.8,6.2,21.289999,10.01,0.3
-25.81048333,27.90955222,2011-09-07,134.916,630.0,10.0,9123.0,10071.5,10860.5,13175.0,15976.0,13364.5,2011-09-04T08:01:51.009524Z,3.0,176.0,0.6000000000000001,29.38,9.75,0.0
-29.641944,30.6875,2011-09-07,82.225,383.0,44.0,8730.5,9442.0,9343.5,13571.5,12027.0,9872.5,2011-08-30T07:44:31.991991Z,8.0,148.0,45.8,25.74,12.639999,2.3000000000000003
-31.860278,18.6875,2011-09-07,17.749,145.5,10.0,9444.5,10361.0,10526.5,13905.0,11570.5,9802.0,2011-09-07T08:34:19.733216Z,0.0,231.8,5.0,24.269999,8.08,0.2
-27.602222,29.942778,2011-09-07,71.01,194.7,10.0,9035.0,9973.0,11469.0,14447.0,17223.0,13967.0,2011-09-06T07:49:52.580088Z,1.0,167.3,1.6,27.75,8.34,0.1
-27.02314,28.59389,2011-09-07,197.918,489.0,14.0,10166.0,10977.0,12038.0,13615.0,16212.0,14000.0,2011-09-29T07:55:58.296603Z,22.0,168.3,0.9,26.57,5.83,0.0
-27.4275,28.525833,2011-09-07,44.199,110.9,10.0,9775.0,10805.0,11472.5,16130.0,16603.5,13755.5,2011-09-29T07:55:58.296603Z,22.0,167.7,0.9,25.72,4.92,0.0
-27.3,28.586944,2011-09-07,95.05,246.5,10.0,9967.0,11181.0,12370.5,15160.0,17713.0,14625.0,2011-09-29T07:55:58.296603Z,22.0,168.1,1.0,26.01,5.16,0.0
-27.044444,27.005,2011-09-07,178.734,416.0,17.0,9692.0,11061.0,12945.0,15642.5,20149.0,15460.0,2011-09-04T08:02:14.958363Z,3.0,184.5,0.4,27.769999,7.72,0.0
-29.033333,23.983333,2011-09-07,209.097,1451.0,10.0,9509.5,10890.0,11906.5,13607.0,14386.0,12743.0,2011-09-02T08:15:01.212078Z,5.0,221.90001,0.0,27.5,6.33,0.0
-30.160091,27.40124,2011-09-07,111.999,236.4,10.0,9872.0,10729.0,11373.0,13465.0,15360.0,13471.0,2011-08-28T07:56:54.109948Z,10.0,181.7,1.7000000000000002,23.75,6.18,0.1
